node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
12081163,10062070,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12081164,10062070,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12081319,10062070,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12080977,10061041,officer_of,shareholder of,,22-OCT-2008,,Panama Papers
12080978,10061041,officer_of,shareholder of,,22-OCT-2008,,Panama Papers
12080979,10061041,officer_of,shareholder of,,22-OCT-2008,,Panama Papers
12080980,10061041,officer_of,shareholder of,,22-OCT-2008,,Panama Papers
12080738,10066598,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12080755,10066598,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12080756,10066598,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12080757,10066598,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12080981,10062517,officer_of,shareholder of,,,10-NOV-2011,Panama Papers
12080982,10062517,officer_of,shareholder of,,10-NOV-2011,08-OCT-2014,Panama Papers
12080983,10062517,officer_of,shareholder of,,10-NOV-2011,08-OCT-2014,Panama Papers
12081009,10062517,officer_of,shareholder of,,10-NOV-2011,08-OCT-2014,Panama Papers
12081274,10062517,officer_of,shareholder of,,08-OCT-2014,,Panama Papers
12081009,10062517,officer_of,shareholder of,,08-OCT-2014,,Panama Papers
12081344,10067406,officer_of,shareholder of,,30-SEP-2008,,Panama Papers
12081345,10067406,officer_of,shareholder of,,14-NOV-2008,,Panama Papers
12081344,10067406,officer_of,shareholder of,,15-NOV-2011,,Panama Papers
12081275,10064922,officer_of,shareholder of,,01-NOV-2008,,Panama Papers
12081276,10064922,officer_of,shareholder of,,01-NOV-2008,,Panama Papers
12081277,10064922,officer_of,shareholder of,,01-NOV-2008,,Panama Papers
12081278,10064922,officer_of,shareholder of,,01-NOV-2008,,Panama Papers
12081502,10066134,officer_of,shareholder of,,30-OCT-2008,,Panama Papers
12081320,10063903,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12081321,10063903,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12081322,10063903,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12081323,10063903,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12081503,10062627,officer_of,shareholder of,,17-NOV-2008,,Panama Papers
12081550,10063356,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12081930,10063356,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12081931,10063356,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12081932,10063356,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12175124,10063662,officer_of,shareholder of,,27-MAY-2013,,Panama Papers
12081346,10070537,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12081347,10070537,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12081348,10070537,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12081257,10070537,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12080758,10067760,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12080759,10067760,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12080760,10067760,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12080761,10067760,officer_of,shareholder of,,18-NOV-2008,,Panama Papers
12080762,10068142,officer_of,shareholder of,,14-NOV-2008,,Panama Papers
12080763,10068142,officer_of,shareholder of,,14-NOV-2008,,Panama Papers
12080878,10068142,officer_of,shareholder of,,14-NOV-2008,,Panama Papers
12080879,10068142,officer_of,shareholder of,,14-NOV-2008,,Panama Papers
12081948,10062284,officer_of,shareholder of,,04-MAY-2011,,Panama Papers
12081949,10062284,officer_of,shareholder of,,04-MAY-2011,,Panama Papers
12081950,10062284,officer_of,shareholder of,,04-MAY-2011,,Panama Papers
12081951,10062284,officer_of,shareholder of,,04-MAY-2011,,Panama Papers
12080880,10069113,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12080881,10069113,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12080882,10069113,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12080883,10069113,officer_of,shareholder of,,13-NOV-2008,,Panama Papers
12001271,10196230,officer_of,shareholder of,,,,Panama Papers
12080715,10072456,officer_of,shareholder of,,20-NOV-2008,03-DEC-2012,Panama Papers
12080957,10072456,officer_of,shareholder of,,03-DEC-2012,,Panama Papers
12080958,10072456,officer_of,shareholder of,,03-DEC-2012,,Panama Papers
12080959,10072874,officer_of,shareholder of,,20-NOV-2008,,Panama Papers
12081279,10069544,officer_of,shareholder of,,21-NOV-2008,,Panama Papers
12081933,10069303,officer_of,shareholder of,,26-NOV-2008,,Panama Papers
12081934,10069303,officer_of,shareholder of,,26-NOV-2008,,Panama Papers
12080960,10073791,officer_of,shareholder of,,21-NOV-2008,,Panama Papers
12081258,10068470,officer_of,shareholder of,,27-NOV-2008,,Panama Papers
12081259,10069026,officer_of,shareholder of,,05-DEC-2008,,Panama Papers
12081935,10068057,officer_of,shareholder of,,27-NOV-2008,,Panama Papers
12080961,10070725,officer_of,shareholder of,,28-NOV-2008,,Panama Papers
12007362,10070343,officer_of,shareholder of,,05-DEC-2008,,Panama Papers
12007361,10070343,officer_of,shareholder of,,05-DEC-2008,,Panama Papers
12065201,10070343,officer_of,shareholder of,,05-DEC-2008,,Panama Papers
12142121,10070822,officer_of,shareholder of,,31-OCT-2013,02-JUN-2014,Panama Papers
12081505,10070822,officer_of,shareholder of,,21-APR-2010,31-OCT-2013,Panama Papers
12081506,10070822,officer_of,shareholder of,,13-DEC-2008,21-APR-2010,Panama Papers
12142659,10070822,officer_of,shareholder of,,02-JUN-2014,,Panama Papers
12081507,10070822,officer_of,shareholder of,,13-DEC-2008,21-APR-2010,Panama Papers
12081280,10070522,officer_of,shareholder of,,05-DEC-2008,02-MAY-2013,Panama Papers
12132452,10070522,officer_of,shareholder of,,02-MAY-2013,,Panama Papers
12081281,10070522,officer_of,shareholder of,,05-DEC-2008,02-MAY-2013,Panama Papers
12081282,10070522,officer_of,shareholder of,,05-DEC-2008,02-MAY-2013,Panama Papers
12081283,10070522,officer_of,shareholder of,,05-DEC-2008,02-MAY-2013,Panama Papers
12081284,10066872,officer_of,shareholder of,,08-JAN-2009,24-AUG-2015,Panama Papers
12215078,10066872,officer_of,shareholder of,,24-AUG-2015,,Panama Papers
12081285,10066872,officer_of,shareholder of,,08-JAN-2009,24-AUG-2015,Panama Papers
12081508,10066926,officer_of,shareholder of,,10-DEC-2008,,Panama Papers
12080884,10074634,officer_of,shareholder of,,10-DEC-2008,,Panama Papers
12080885,10074634,officer_of,shareholder of,,10-DEC-2008,,Panama Papers
12081260,10072003,officer_of,shareholder of,,12-DEC-2008,,Panama Papers
12081699,10072003,officer_of,shareholder of,,12-DEC-2008,,Panama Papers
12080886,10071701,officer_of,shareholder of,,06-JAN-2009,,Panama Papers
12080887,10071934,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12140915,10203032,officer_of,shareholder of,,09-JAN-2009,,Panama Papers
12140916,10203032,officer_of,shareholder of,,09-JAN-2009,,Panama Papers
12081286,10073070,officer_of,shareholder of,,22-JUN-2009,,Panama Papers
12081639,10073070,officer_of,shareholder of,,07-JAN-2009,22-JUN-2009,Panama Papers
12082117,10073796,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081382,10195289,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081952,10069444,officer_of,shareholder of,,06-JAN-2009,,Panama Papers
12081640,10069680,officer_of,shareholder of,,07-JAN-2009,03-JUL-2009,Panama Papers
12147420,10069680,officer_of,shareholder of,,03-JUL-2009,,Panama Papers
12080962,10075898,officer_of,shareholder of,,07-JAN-2009,04-MAR-2009,Panama Papers
12121480,10075898,officer_of,shareholder of,,04-MAR-2009,,Panama Papers
12081936,10069151,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12152098,10075464,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081641,10071551,officer_of,shareholder of,,06-JAN-2009,,Panama Papers
12081937,10070311,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081061,10077465,officer_of,shareholder of,,06-JAN-2009,,Panama Papers
12081700,10073207,officer_of,shareholder of,,06-JAN-2009,,Panama Papers
12081953,10072295,officer_of,shareholder of,,07-JAN-2009,05-JUL-2013,Panama Papers
12204429,10072295,officer_of,shareholder of,,05-JUL-2013,,Panama Papers
12082118,10072517,officer_of,shareholder of,,08-JAN-2009,,Panama Papers
12081062,10073426,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081063,10073426,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081064,10073426,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081065,10073426,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081954,10067599,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081955,10067599,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081956,10067599,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081957,10067599,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081066,10075678,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081067,10075678,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081068,10075678,officer_of,shareholder of,,07-JAN-2009,,Panama Papers
12081938,10044923,officer_of,shareholder of,,16-DEC-2006,,Panama Papers
12081939,10044923,officer_of,shareholder of,,16-DEC-2006,,Panama Papers
12081940,10044923,officer_of,shareholder of,,16-DEC-2006,,Panama Papers
12081941,10044923,officer_of,shareholder of,,16-DEC-2006,,Panama Papers
12082119,10049663,officer_of,shareholder of,,15-DEC-2006,,Panama Papers
12081396,10052180,officer_of,shareholder of,,18-MAY-2007,,Panama Papers
12081397,10052180,officer_of,shareholder of,,18-MAY-2007,,Panama Papers
12081942,10044924,officer_of,shareholder of,,21-DEC-2006,,Panama Papers
12080888,10050829,officer_of,shareholder of,,17-JAN-2007,12-NOV-2015,Panama Papers
12176508,10050829,officer_of,shareholder of,,12-NOV-2015,,Panama Papers
12057967,10045389,officer_of,shareholder of,,31-JUL-2007,,Panama Papers
12081649,10045824,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081650,10045824,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12160226,10051998,officer_of,shareholder of,,27-JAN-2009,30-DEC-2013,Panama Papers
12169233,10051998,officer_of,shareholder of,,30-DEC-2013,03-FEB-2014,Panama Papers
12170917,10051998,officer_of,shareholder of,,03-FEB-2014,,Panama Papers
12101219,10051998,officer_of,shareholder of,,04-JAN-2007,29-SEP-2008,Panama Papers
12160693,10051998,officer_of,shareholder of,,29-SEP-2008,27-JAN-2009,Panama Papers
12101220,10051998,officer_of,shareholder of,,04-JAN-2007,29-SEP-2008,Panama Papers
12101221,10051998,officer_of,shareholder of,,04-JAN-2007,29-SEP-2008,Panama Papers
12101222,10051998,officer_of,shareholder of,,04-JAN-2007,29-SEP-2008,Panama Papers
12209048,10049813,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12209049,10049813,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081383,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081384,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081385,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081386,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081387,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081388,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081389,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081390,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081391,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081392,10194984,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081642,10046228,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081245,10052272,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081943,10046811,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081246,10052672,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081247,10052672,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081701,10050313,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081248,10052333,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12082120,10050061,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081752,10047487,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081393,10195003,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081394,10194454,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081577,10052107,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081944,10047828,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081945,10047212,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12082121,10047077,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12082122,10047077,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12082123,10047077,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12082124,10047077,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081753,10046899,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081754,10046899,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081755,10046899,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12082300,10046899,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081643,10046732,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081644,10046732,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081645,10046732,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081646,10046732,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12120001,10194489,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081647,10046748,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081648,10046748,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081705,10046748,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081706,10046748,officer_of,shareholder of,,04-JAN-2007,,Panama Papers
12081578,10053056,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081579,10053056,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081580,10053056,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12081581,10053056,officer_of,shareholder of,,03-JAN-2007,,Panama Papers
12082125,10046872,officer_of,shareholder of,,27-JAN-2007,,Panama Papers
12082593,10047911,officer_of,shareholder of,,11-JAN-2007,,Panama Papers
12081651,10046522,officer_of,shareholder of,,12-JAN-2007,,Panama Papers
